"_Elapsed_time_","_HR_","_PULSE_","_ABP_","_ABP_Sys_","_ABP_Dias_","_ABP_Mean_","_NBP_","_NBP_Sys_","_NBP_Dias_","_NBP_Mean_","_RESP_","_ST_I_","_ST_II_","_ST_III_","_ST_AVR_","_ST_AVL_","_ST_AVF_","_ST_V_","_ST_MCL_","_SpO2_","_PVC_Rate_per_Minute_","_Rhythm_Status_","_Ectopic_Status_","_Ectopic_Count_"
"432.000","82.000","82.000",NA,"143.000","67.000","96.000",NA,NA,NA,NA,"26.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
"433.000","82.000","82.000",NA,"145.000","67.000","96.000",NA,NA,NA,NA,"25.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
"434.000","81.000","81.000",NA,"142.000","68.000","95.000",NA,NA,NA,NA,"24.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
"435.000","82.000","81.000",NA,"142.000","67.000","95.000",NA,NA,NA,NA,"23.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
"436.000","82.000","81.000",NA,"141.000","67.000","95.000",NA,NA,NA,NA,"22.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
"437.000","86.000","82.000",NA,"141.000","66.000","94.000",NA,NA,NA,NA,"21.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
"438.000","86.000","84.000",NA,"143.000","65.000","94.000",NA,NA,NA,NA,"20.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
"439.000","85.000","86.000",NA,"142.000","65.000","94.000",NA,NA,NA,NA,"18.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
"440.000","83.000","88.000",NA,"143.000","64.000","94.000",NA,NA,NA,NA,"18.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
"441.000","80.000","88.000",NA,"143.000","64.000","94.000",NA,NA,NA,NA,"18.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
"442.000","80.000","88.000",NA,"142.000","65.000","92.000",NA,NA,NA,NA,"18.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","3.000","63017.000","63062.000",NA
"443.000","85.000","88.000",NA,"143.000","63.000","91.000",NA,NA,NA,NA,"18.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
"444.000","82.000","86.000",NA,"141.000","62.000","90.000",NA,NA,NA,NA,"18.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"445.000","78.000","84.000",NA,"141.000","62.000","90.000",NA,NA,NA,NA,"18.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"446.000","78.000","82.000",NA,"140.000","62.000","91.000",NA,NA,NA,NA,"18.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"447.000","77.000","82.000",NA,"142.000","62.000","92.000",NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"448.000","78.000","82.000",NA,"141.000","63.000","92.000",NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"449.000","79.000","79.000",NA,"140.000","64.000","93.000",NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"450.000","81.000","78.000",NA,"143.000","66.000","95.000",NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"451.000","81.000","76.000",NA,"145.000","66.000","95.000",NA,NA,NA,NA,"16.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"452.000","78.000","75.000",NA,"143.000","65.000","94.000",NA,NA,NA,NA,"14.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"453.000","78.000","76.000",NA,"147.000","65.000","94.000",NA,NA,NA,NA,"14.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"454.000","81.000","77.000",NA,"145.000","63.000","93.000",NA,NA,NA,NA,"15.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"455.000","79.000","78.000",NA,"145.000","64.000","94.000",NA,NA,NA,NA,"15.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"456.000","80.000","80.000",NA,"145.000","64.000","94.000",NA,NA,NA,NA,"15.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"457.000","81.000","82.000",NA,"146.000","65.000","95.000",NA,NA,NA,NA,"15.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"458.000","81.000","84.000",NA,"144.000","66.000","95.000",NA,NA,NA,NA,"15.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"459.000","80.000","86.000",NA,"143.000","66.000","95.000",NA,NA,NA,NA,"15.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"460.000","80.000","86.000",NA,"143.000","66.000","95.000",NA,NA,NA,NA,"15.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"461.000","80.000","86.000",NA,"143.000","67.000","95.000",NA,NA,NA,NA,"15.000","-0.100","-0.100","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63052.000","1.000"
"462.000","84.000","86.000",NA,"145.000","66.000","96.000",NA,NA,NA,NA,"15.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","98.000","5.000","63017.000","63052.000","1.000"
"463.000","84.000","86.000",NA,"145.000","66.000","96.000",NA,NA,NA,NA,"20.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","98.000","5.000","63017.000","63052.000","1.000"
"464.000","86.000","86.000",NA,"146.000","66.000","98.000",NA,NA,NA,NA,"20.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","98.000","4.000","63017.000","63052.000","1.000"
"465.000","86.000","86.000",NA,"147.000","67.000","98.000",NA,NA,NA,NA,"19.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","98.000","4.000","63017.000","63052.000","1.000"
"466.000","86.000","86.000",NA,"145.000","67.000","97.000",NA,NA,NA,NA,"20.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","98.000","4.000","63017.000","63052.000","1.000"
"467.000","85.000","86.000",NA,"145.000","67.000","96.000",NA,NA,NA,NA,"20.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","98.000","4.000","63017.000","63052.000","1.000"
"468.000","86.000","86.000",NA,"145.000","67.000","96.000",NA,NA,NA,NA,"23.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","98.000","4.000","63017.000","63052.000","1.000"
"469.000","85.000","86.000",NA,"145.000","66.000","96.000",NA,NA,NA,NA,"23.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","98.000","4.000","63017.000","63052.000","1.000"
"470.000","84.000","86.000",NA,"145.000","67.000","96.000",NA,NA,NA,NA,"23.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","97.000","4.000","63017.000","63052.000","1.000"
"471.000","84.000","86.000",NA,"144.000","67.000","96.000",NA,NA,NA,NA,"26.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","97.000","4.000","63017.000","63052.000","1.000"
"472.000","84.000","85.000",NA,"144.000","64.000","95.000",NA,NA,NA,NA,"26.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","97.000","4.000","63017.000","63052.000","1.000"
"473.000","85.000","84.000",NA,"144.000","65.000","95.000",NA,NA,NA,NA,"25.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","97.000","3.000","63017.000","63052.000","1.000"
"474.000","80.000","83.000",NA,"145.000","66.000","96.000",NA,NA,NA,NA,"25.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","97.000","3.000","63017.000","63052.000","1.000"
"475.000","80.000","83.000",NA,"142.000","65.000","94.000",NA,NA,NA,NA,"27.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","97.000","3.000","63017.000","63052.000","1.000"
"476.000","81.000","82.000",NA,"141.000","65.000","94.000",NA,NA,NA,NA,"27.000","-0.200","0.000","0.200","0.200","-0.100","0.000","-0.200","0.000","97.000","3.000","63017.000","63052.000","1.000"
"477.000","81.000","82.000",NA,"141.000","65.000","94.000",NA,NA,NA,NA,"28.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","97.000","3.000","63017.000","63052.000","1.000"
"478.000","82.000","82.000",NA,"142.000","66.000","95.000",NA,NA,NA,NA,"29.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","97.000","3.000","63017.000","63052.000","1.000"
"479.000","81.000","82.000",NA,"143.000","67.000","95.000",NA,NA,NA,NA,"29.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","97.000","3.000","63017.000","63052.000","1.000"
"480.000","81.000","82.000",NA,"144.000","66.000","95.000",NA,NA,NA,NA,"29.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","98.000","3.000","63017.000","63052.000","1.000"
"481.000","80.000","83.000",NA,"145.000","66.000","96.000",NA,NA,NA,NA,"28.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","98.000","3.000","63017.000","63052.000","1.000"
"482.000","83.000","83.000",NA,"143.000","66.000","95.000",NA,NA,NA,NA,"25.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","98.000","3.000","63017.000","63052.000","1.000"
"483.000","84.000","83.000",NA,"145.000","66.000","95.000",NA,NA,NA,NA,"25.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","98.000","3.000","63017.000","63052.000","1.000"
"484.000","83.000","83.000",NA,"143.000","66.000","95.000",NA,NA,NA,NA,"25.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","98.000","2.000","63017.000","63052.000","1.000"
"485.000","83.000","83.000",NA,"144.000","66.000","96.000",NA,NA,NA,NA,"25.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","98.000","2.000","63017.000","63052.000","1.000"
"486.000","83.000","83.000",NA,"141.000","67.000","94.000",NA,NA,NA,NA,"24.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","98.000","2.000","63017.000","63052.000","1.000"
"487.000","84.000","83.000",NA,"144.000","66.000","93.000",NA,NA,NA,NA,"24.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","98.000","3.000","63017.000","63052.000","1.000"
"488.000","83.000","83.000",NA,"144.000","64.000","94.000",NA,NA,NA,NA,"24.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","98.000","3.000","63017.000","63052.000","1.000"
"489.000","79.000","84.000",NA,"141.000","64.000","93.000",NA,NA,NA,NA,"22.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","98.000","3.000","63017.000","63052.000","1.000"
"490.000","80.000","84.000",NA,"142.000","65.000","93.000",NA,NA,NA,NA,"22.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","99.000","3.000","63017.000","63052.000","1.000"
"491.000","82.000","84.000",NA,"142.000","65.000","94.000",NA,NA,NA,NA,"23.000","-0.200","-0.100","0.100","0.300","-0.100","0.000","-0.200","-0.100","99.000","3.000","63017.000","63052.000","1.000"
"492.000","83.000","84.000",NA,"142.000","65.000","94.000",NA,NA,NA,NA,"23.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","3.000","63017.000","63052.000","1.000"
"493.000","84.000","84.000",NA,"142.000","65.000","94.000",NA,NA,NA,NA,"23.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","3.000","63017.000","63052.000","1.000"
"494.000","84.000","84.000",NA,"144.000","63.000","94.000",NA,NA,NA,NA,"23.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","3.000","63017.000","63052.000","1.000"
"495.000","82.000","85.000",NA,"143.000","61.000","95.000",NA,NA,NA,NA,"23.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","100.000","3.000","63017.000","63052.000","1.000"
"496.000","80.000","86.000",NA,"143.000","60.000","94.000",NA,NA,NA,NA,"22.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","100.000","3.000","63017.000","63052.000","1.000"
"497.000","83.000","87.000",NA,"143.000","60.000","95.000",NA,NA,NA,NA,"22.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","100.000","3.000","63017.000","63052.000","1.000"
"498.000","83.000","89.000",NA,"142.000","59.000","94.000",NA,NA,NA,NA,"22.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","3.000","63017.000","63052.000","1.000"
"499.000","81.000","90.000",NA,"151.000","60.000","93.000",NA,NA,NA,NA,"21.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","3.000","63017.000","63052.000","1.000"
"500.000","80.000","90.000",NA,"170.000","38.000","92.000",NA,NA,NA,NA,"21.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","4.000","63017.000","63052.000","1.000"
"501.000","80.000","90.000",NA,"167.000","42.000","92.000",NA,NA,NA,NA,"21.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","4.000","63017.000","63052.000","1.000"
"502.000","80.000","90.000",NA,"167.000","42.000","92.000",NA,NA,NA,NA,"21.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","4.000","63017.000","63052.000","1.000"
"503.000","80.000","90.000",NA,"167.000","42.000","92.000",NA,NA,NA,NA,"20.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","3.000","63017.000","63052.000","1.000"
"504.000","81.000","90.000",NA,"168.000","39.000","92.000",NA,NA,NA,NA,"20.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","3.000","63017.000","63052.000","1.000"
"505.000","82.000","87.000",NA,"164.000","47.000","94.000",NA,NA,NA,NA,"21.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","3.000","63017.000","63062.000",NA
"506.000","82.000","87.000",NA,"164.000","47.000","94.000",NA,NA,NA,NA,"21.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","3.000","63017.000","63062.000",NA
"507.000","83.000","87.000",NA,"161.000","51.000","96.000",NA,NA,NA,NA,"21.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","99.000","3.000","63017.000","63062.000",NA
"508.000","84.000","87.000",NA,"157.000","54.000","95.000",NA,NA,NA,NA,"21.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","99.000","3.000","63017.000","63062.000",NA
"509.000","86.000","87.000",NA,"154.000","56.000","95.000",NA,NA,NA,NA,"22.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","99.000","3.000","63017.000","63062.000",NA
"510.000","86.000","90.000",NA,"154.000","58.000","95.000",NA,NA,NA,NA,"22.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","99.000","3.000","63017.000","63062.000",NA
"511.000","87.000","89.000",NA,"153.000","58.000","95.000",NA,NA,NA,NA,"23.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","99.000","3.000","63017.000","63062.000",NA
"512.000","83.000","88.000",NA,"152.000","60.000","95.000",NA,NA,NA,NA,"23.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","98.000","3.000","63017.000","63062.000",NA
"513.000","84.000","87.000",NA,"150.000","61.000","95.000",NA,NA,NA,NA,"23.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","98.000","3.000","63017.000","63062.000",NA
"514.000","84.000","84.000",NA,"154.000","58.000","97.000",NA,NA,NA,NA,"23.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","98.000","3.000","63017.000","63062.000",NA
"515.000","86.000","84.000",NA,"153.000","56.000","99.000",NA,NA,NA,NA,"23.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","98.000","3.000","63017.000","63062.000",NA
"516.000","85.000","84.000",NA,"150.000","60.000","96.000",NA,NA,NA,NA,"22.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","98.000","3.000","63017.000","63062.000",NA
"517.000","85.000","85.000",NA,"151.000","65.000","96.000",NA,NA,NA,NA,"21.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","98.000","4.000","63017.000","63062.000",NA
"518.000","84.000","87.000",NA,"149.000","64.000","95.000",NA,NA,NA,NA,"20.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","98.000","4.000","63017.000","63062.000",NA
"519.000","82.000","90.000",NA,"147.000","64.000","94.000",NA,NA,NA,NA,"18.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","98.000","4.000","63017.000","63062.000",NA
"520.000","80.000","92.000",NA,"147.000","64.000","95.000",NA,NA,NA,NA,"18.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","98.000","4.000","63017.000","63062.000",NA
"521.000","83.000","93.000",NA,"146.000","65.000","94.000",NA,NA,NA,NA,"18.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","98.000","4.000","63017.000","63062.000",NA
"522.000","84.000","93.000",NA,"146.000","64.000","95.000",NA,NA,NA,NA,"18.000","-0.300","0.000","0.300","0.200","-0.200","0.100","-0.200","0.000","98.000","4.000","63017.000","63062.000",NA
"523.000","82.000","92.000",NA,"145.000","65.000","92.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","4.000","63017.000","63062.000",NA
"524.000","81.000","90.000",NA,"146.000","63.000","92.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"525.000","77.000","90.000",NA,"144.000","61.000","91.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"526.000","76.000","90.000",NA,"143.000","61.000","90.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"527.000","74.000","90.000",NA,"143.000","61.000","90.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"528.000","73.000","90.000",NA,"141.000","61.000","90.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"529.000","73.000","88.000",NA,"143.000","60.000","90.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"530.000","73.000","87.000",NA,"143.000","61.000","91.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"531.000","71.000","87.000",NA,"143.000","63.000","92.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"532.000","71.000","87.000",NA,"144.000","63.000","93.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"533.000","72.000","87.000",NA,"145.000","63.000","92.000",NA,NA,NA,NA,"19.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"534.000","74.000","87.000",NA,"145.000","63.000","93.000",NA,NA,NA,NA,"19.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"535.000","74.000","87.000",NA,"145.000","63.000","93.000",NA,NA,NA,NA,"19.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"536.000","76.000","87.000",NA,"145.000","63.000","93.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"537.000","76.000","85.000",NA,"143.000","63.000","93.000",NA,NA,NA,NA,"18.000","-0.200","-0.100","0.100","0.200","-0.100","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"538.000","76.000","85.000",NA,"145.000","63.000","93.000",NA,NA,NA,NA,"18.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"539.000","77.000","84.000",NA,"145.000","62.000","93.000",NA,NA,NA,NA,"18.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","5.000","63017.000","63062.000",NA
"540.000","78.000","84.000",NA,"143.000","63.000","93.000",NA,NA,NA,NA,"18.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"541.000","78.000","83.000",NA,"142.000","64.000","93.000",NA,NA,NA,NA,"18.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"542.000","79.000","82.000",NA,"141.000","64.000","93.000",NA,NA,NA,NA,"18.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"543.000","82.000","81.000",NA,"142.000","64.000","95.000",NA,NA,NA,NA,"18.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"544.000","83.000","79.000",NA,"140.000","66.000","93.000",NA,NA,NA,NA,"18.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"545.000","83.000","79.000",NA,"140.000","66.000","93.000",NA,NA,NA,NA,"18.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"546.000","84.000","77.000",NA,"143.000","62.000","92.000",NA,NA,NA,NA,"16.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"547.000","84.000","77.000",NA,"143.000","62.000","92.000",NA,NA,NA,NA,"16.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"548.000","80.000","76.000",NA,"143.000","63.000","92.000",NA,NA,NA,NA,"15.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"549.000","81.000","77.000",NA,"142.000","63.000","92.000",NA,NA,NA,NA,"16.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","6.000","63017.000","63062.000",NA
"550.000","83.000","79.000",NA,"142.000","63.000","92.000",NA,NA,NA,NA,"16.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","7.000","63017.000","63062.000",NA
"551.000","82.000","80.000",NA,"142.000","64.000","93.000",NA,NA,NA,NA,"17.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","7.000","63017.000","63062.000",NA
"552.000","81.000","82.000",NA,"143.000","64.000","94.000",NA,NA,NA,NA,"17.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","7.000","63017.000","63062.000",NA
"553.000","81.000","84.000",NA,"142.000","68.000","95.000",NA,NA,NA,NA,"17.000","-0.100","-0.200","0.000","0.200","0.000","0.000","-0.200","-0.100","98.000","7.000","63017.000","63062.000",NA
"554.000","81.000","86.000",NA,"140.000","66.000","94.000",NA,NA,NA,NA,"16.000","-0.200","0.000","0.200","0.200","-0.200","0.000","-0.200","0.000","97.000","7.000","63017.000","63062.000",NA
"555.000","83.000","87.000",NA,"138.000","66.000","93.000",NA,NA,NA,NA,"16.000","-0.200","0.000","0.200","0.200","-0.200","0.000","-0.200","0.000","97.000","7.000","63017.000","63062.000",NA
"556.000","90.000","88.000",NA,"142.000","67.000","95.000",NA,NA,NA,NA,"16.000","-0.200","0.000","0.200","0.200","-0.200","0.000","-0.200","0.000","97.000","8.000","63017.000","63062.000",NA
"557.000","89.000","88.000",NA,"142.000","66.000","95.000",NA,NA,NA,NA,"16.000","-0.200","0.000","0.200","0.200","-0.200","0.000","-0.200","0.000","97.000","8.000","63017.000","63062.000",NA
"558.000","88.000","88.000",NA,"139.000","67.000","94.000",NA,NA,NA,NA,"16.000","-0.200","0.000","0.200","0.200","-0.200","0.000","-0.200","0.000","97.000","8.000","63017.000","63062.000",NA
"559.000","89.000","87.000",NA,"139.000","66.000","93.000",NA,NA,NA,NA,"15.000","-0.200","0.000","0.200","0.200","-0.200","0.000","-0.200","0.000","97.000","8.000","63017.000","63062.000",NA
"560.000","90.000","87.000",NA,"138.000","65.000","93.000",NA,NA,NA,NA,"16.000","-0.200","0.000","0.200","0.200","-0.200","0.000","-0.200","0.000","97.000","8.000","63017.000","63062.000",NA
"561.000","90.000","87.000",NA,"137.000","66.000","92.000",NA,NA,NA,NA,"16.000","-0.200","0.000","0.200","0.200","-0.200","0.000","-0.200","0.000","97.000","7.000","63017.000","63062.000",NA
"562.000","90.000","88.000",NA,"138.000","64.000","91.000",NA,NA,NA,NA,"16.000","-0.200","0.000","0.200","0.200","-0.200","0.000","-0.200","0.000","96.000","7.000","63017.000","63062.000",NA
"563.000","89.000","88.000",NA,"140.000","64.000","92.000",NA,NA,NA,NA,"16.000","-0.200","0.000","0.200","0.200","-0.200","0.000","-0.200","0.000","96.000","7.000","63017.000","63062.000",NA
